v8-version,4,4,63,30,0
code-creation,Stub,3,0x23d2c9911a0,634,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c991420,216,"_stream_readable"
tick,0xc22dfb,206344,1,0xdcae70,2,0x922060,0x23d2c96b247,0x23d2c96ad3e,0x23d2c96a483,0x23d2c9909ee,0x23d2c96adce,0x23d2c96a483,0x23d2c98cafe,0x23d2c96adce,0x23d2c96a483,0x23d2c98a476,0x23d2c96adce,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
code-creation,Stub,2,0x23d2c991500,762,"FastNewContextStub"
tick,0xbde93e,207368,1,0xdcae70,2,0x922060,0x23d2c96b247,0x23d2c96ad3e,0x23d2c96a483,0x23d2c9909ee,0x23d2c96adce,0x23d2c96a483,0x23d2c98cafe,0x23d2c96adce,0x23d2c96a483,0x23d2c98a476,0x23d2c96adce,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
code-creation,Function,0,0x23d2c991800,3596," _stream_readable.js:1:11",0x3ee0224b2ad0,~
code-creation,Script,0,0x23d2c992620,252,"_stream_readable.js",0x3ee0224b2bf0,~
code-creation,Handler,3,0x23d2c992720,189,"toUpperCase"
code-creation,Handler,3,0x23d2c9927e0,171,"RegExp"
code-creation,Handler,3,0x23d2c9928a0,164,"test"
code-creation,Handler,3,0x23d2c992960,141,"harmony_regexps"
code-creation,RegExp,5,0x23d2c992a00,1001,"\\bSTREAM\\b"
code-creation,StoreIC,9,0x23d2c992e00,134,"lastIndex"
code-creation,Handler,3,0x23d2c992ea0,204,"super_"
code-creation,StorePolymorphicIC,9,0x23d2c992f80,154,"super_"
tick,0x7fcd18c90187,208503,0,0x80024531bf,0,0xb73110,0x23d2c977ffe,0x23d2c992051,0x23d2c96adce,0x23d2c96a483,0x23d2c9909ee,0x23d2c96adce,0x23d2c96a483,0x23d2c98cafe,0x23d2c96adce,0x23d2c96a483,0x23d2c98a476,0x23d2c96adce,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
code-creation,Handler,3,0x23d2c993020,185,"prototype"
code-creation,StorePolymorphicIC,9,0x23d2c9930e0,154,"prototype"
code-creation,Stub,3,0x23d2c993180,276,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c9932a0,216,"_stream_writable"
code-creation,Function,0,0x23d2c993380,3060," _stream_writable.js:1:11",0x3ee0224b5330,~
tick,0x7fcd18c90187,209919,1,0xdcae70,2,0x922060,0x23d2c96b247,0x23d2c96ad3e,0x23d2c96a483,0x23d2c990a30,0x23d2c96adce,0x23d2c96a483,0x23d2c98cafe,0x23d2c96adce,0x23d2c96a483,0x23d2c98a476,0x23d2c96adce,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
code-creation,Script,0,0x23d2c993f80,252,"_stream_writable.js",0x3ee0224b5450,~
code-creation,Handler,3,0x23d2c994080,204,"super_"
code-creation,StorePolymorphicIC,9,0x23d2c994160,174,"super_"
code-creation,Handler,3,0x23d2c994220,185,"prototype"
code-creation,StorePolymorphicIC,9,0x23d2c9942e0,174,"prototype"
code-creation,Stub,11,0x23d2c9943a0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Handler,3,0x23d2c994420,171,"global"
code-creation,Handler,3,0x23d2c9944e0,211,"process"
code-creation,Handler,3,0x23d2c9945c0,171,"process"
tick,0x7fcd18c90187,210953,0,0x7ffd80fe3850,0,0xb772e0,0x23d2c972763,0x23d2c9723a3,0x23d2c993c13,0x23d2c96adce,0x23d2c96a483,0x23d2c990a30,0x23d2c96adce,0x23d2c96a483,0x23d2c98cafe,0x23d2c96adce,0x23d2c96a483,0x23d2c98a476,0x23d2c96adce,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
code-creation,Stub,3,0x23d2c994680,276,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c9947a0,216,"_stream_duplex"
code-creation,Function,0,0x23d2c994880,1336," _stream_duplex.js:1:11",0x3ee0224b6158,~
code-creation,Script,0,0x23d2c994dc0,252,"_stream_duplex.js",0x3ee0224b6278,~
code-creation,LazyCompile,0,0x23d2c994ec0,596,"keys native v8natives.js:262:20",0x1bfaef44578,~
tick,0x7fcd18c90187,212019,0,0x10a00b0,2,0xc52c10,0x23d2c994bb0,0x23d2c96adce,0x23d2c96a483,0x23d2c990a72,0x23d2c96adce,0x23d2c96a483,0x23d2c98cafe,0x23d2c96adce,0x23d2c96a483,0x23d2c98a476,0x23d2c96adce,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
code-creation,KeyedStoreIC,10,0x23d2c995120,153,"cork"
code-creation,Stub,3,0x23d2c9951c0,120,"LoadConstantStub"
code-creation,Stub,3,0x23d2c995240,634,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c9954c0,216,"_stream_transform"
code-creation,Function,0,0x23d2c9955a0,1092," _stream_transform.js:1:11",0x3ee0224b71d0,~
tick,0x7fcd18c90187,213214,1,0xdcae70,2,0x922060,0x23d2c96b247,0x23d2c96ad3e,0x23d2c96a483,0x23d2c990ab4,0x23d2c96adce,0x23d2c96a483,0x23d2c98cafe,0x23d2c96adce,0x23d2c96a483,0x23d2c98a476,0x23d2c96adce,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
code-creation,Script,0,0x23d2c995a00,252,"_stream_transform.js",0x3ee0224b72f0,~
code-creation,Stub,3,0x23d2c995b00,276,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c995c20,216,"_stream_passthrough"
code-creation,Function,0,0x23d2c995d00,636," _stream_passthrough.js:1:11",0x3ee0224b79f8,~
code-creation,Script,0,0x23d2c995f80,252,"_stream_passthrough.js",0x3ee0224b7b18,~
code-creation,Stub,14,0x23d2c996080,208,"ToBooleanStub(Smi)"
tick,0x7fcd18c90187,214318,0,0x0,0,0xb76320,0x23d2c98cebb,0x23d2c96adce,0x23d2c96a483,0x23d2c98a476,0x23d2c96adce,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c996160,1888,"forEach native array.js:892:22",0x1bfaef4e280,~
code-creation,LazyCompile,0,0x23d2c9968c0,508," fs.js:172:50",0x3ee0224a4f60,~
code-creation,StoreIC,9,0x23d2c996ac0,134,"value_"
code-creation,StoreIC,9,0x23d2c996b60,134,"hasValue_"
code-creation,StoreIC,9,0x23d2c996c00,134,"writable_"
code-creation,StoreIC,9,0x23d2c996ca0,134,"hasWritable_"
tick,0xa2cf11,215344,0,0x7ffd80fe3f70,0,0xc737c0,0x23d2c9969dd,0x23d2c99679f,0x23d2c98db06,0x23d2c96adce,0x23d2c96a483,0x23d2c98a476,0x23d2c96adce,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
code-creation,Stub,3,0x23d2c996d40,184,"StoreFieldStub"
code-creation,StoreIC,9,0x23d2c996e00,134,"value"
code-creation,Stub,3,0x23d2c996ea0,212,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c996f80,169,"value_"
code-creation,StoreIC,9,0x23d2c997040,134,"value_"
code-creation,Handler,3,0x23d2c9970e0,192,"hasValue_"
code-creation,StoreIC,9,0x23d2c9971a0,134,"hasValue_"
code-creation,Handler,3,0x23d2c997240,192,"writable_"
code-creation,StoreIC,9,0x23d2c997300,134,"writable_"
code-creation,Handler,3,0x23d2c9973a0,192,"hasWritable_"
tick,0x7fcd18c90187,216392,0,0x24286a0,0,0xb73110,0x23d2c9524c2,0x23d2c951c17,0x23d2c951a2b,0x23d2c996a6d,0x23d2c99679f,0x23d2c98db06,0x23d2c96adce,0x23d2c96a483,0x23d2c98a476,0x23d2c96adce,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
code-creation,StoreIC,9,0x23d2c997460,134,"hasWritable_"
code-creation,Handler,3,0x23d2c997500,192,"enumerable_"
code-creation,StoreIC,9,0x23d2c9975c0,134,"enumerable_"
code-creation,Handler,3,0x23d2c997660,192,"hasEnumerable_"
code-creation,StoreIC,9,0x23d2c997720,134,"hasEnumerable_"
code-creation,Handler,3,0x23d2c9977c0,192,"configurable_"
code-creation,StoreIC,9,0x23d2c997880,134,"configurable_"
code-creation,Handler,3,0x23d2c997920,192,"hasConfigurable_"
code-creation,StoreIC,9,0x23d2c9979e0,134,"hasConfigurable_"
code-creation,Handler,3,0x23d2c997a80,192,"get_"
code-creation,StoreIC,9,0x23d2c997b40,134,"get_"
tick,0xccf8b0,217374,0,0xc05767,0,0xb73110,0x23d2c95256a,0x23d2c951c17,0x23d2c951a2b,0x23d2c996a6d,0x23d2c99679f,0x23d2c98db06,0x23d2c96adce,0x23d2c96a483,0x23d2c98a476,0x23d2c96adce,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
code-creation,Handler,3,0x23d2c997be0,192,"hasGetter_"
code-creation,StoreIC,9,0x23d2c997ca0,134,"hasGetter_"
code-creation,Handler,3,0x23d2c997d40,192,"set_"
code-creation,StoreIC,9,0x23d2c997e00,134,"set_"
code-creation,Handler,3,0x23d2c997ea0,192,"hasSetter_"
code-creation,StoreIC,9,0x23d2c997f60,134,"hasSetter_"
code-creation,StoreIC,9,0x23d2c998000,134,"enumerable_"
code-creation,StoreIC,9,0x23d2c9980a0,134,"hasEnumerable_"
code-creation,StoreIC,9,0x23d2c998140,134,"configurable_"
code-creation,StoreIC,9,0x23d2c9981e0,134,"hasConfigurable_"
tick,0x7fcd18c90187,218524,0,0x7fcd18f682a0,0,0xb73110,0x23d2c952a8a,0x23d2c951dc5,0x23d2c96c218,0x23d2c96bf24,0x23d2c97811a,0x23d2c98eeda,0x23d2c96adce,0x23d2c96a483,0x23d2c98a476,0x23d2c96adce,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
code-creation,RegExp,5,0x23d2c998280,1001,"\\bMODULE\\b"
code-creation,Stub,8,0x23d2c998680,631,"CallICStub(args(5), METHOD, "
code-creation,Stub,8,0x23d2c998900,113,"CallICTrampolineStub"
code-creation,LazyCompile,0,0x23d2c998980,1756,"Module._initPaths module.js:476:29",0x3ee02249f368,~
tick,0xaf01ea,219609,0,0x0,1
code-creation,Handler,3,0x23d2c999060,189,"split"
code-creation,Handler,3,0x23d2c999120,164,"pop"
code-creation,Handler,3,0x23d2c9991e0,164,"join"
tick,0x7fcd18c180eb,220699,0,0x246dd40,2,0xc52c10,0x23d2c969af0,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c9992a0,420,"startup.preloadModules node.js:845:36",0x1bfaef9dc58,~
code-creation,LazyCompile,0,0x23d2c999460,468,"Module.runMain module.js:469:26",0x3ee02249f2d8,~
code-disable-optimization,"Module._load","TryFinallyStatement"
code-creation,LazyCompile,0,0x23d2c999640,2140,"Module._load module.js:270:24",0x3ee02249eee8,
code-creation,LazyCompile,0,0x23d2c999ea0,1084,"Module._resolveFilename module.js:321:35",0x3ee02249ef78,~
code-creation,LazyCompile,0,0x23d2c99a2e0,388,"NativeModule.nonInternalExists node.js:914:46",0x1bfaef9dfb8,~
code-creation,LazyCompile,0,0x23d2c99a480,3428,"Module._resolveLookupPaths module.js:208:38",0x3ee02249ee58,~
tick,0x7fcd18bdbab1,221892,0,0x8244400,2,0xc52c10,0x23d2c99a022,0x23d2c999a9d,0x23d2c999583,0x23d2c969d05,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c99b200,1188,"substring native string.js:466:25",0x1bfaef53028,~
code-creation,Stub,13,0x23d2c99b6c0,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,LazyCompile,0,0x23d2c99b7c0,3016,"stringify native json.js:150:23",0x1bfaef8a0e8,~
code-creation,Stub,11,0x23d2c99c3a0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x23d2c99c420,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Handler,3,0x23d2c99c4a0,171,"JSON"
code-creation,Stub,11,0x23d2c99c560,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
tick,0x7fcd18c90187,222914,0,0x7ffd80fe3c80,0,0xb795c0,0x23d2c99a19b,0x23d2c999a9d,0x23d2c999583,0x23d2c969d05,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c99c5e0,188,"debugs.(anonymous function) util.js:68:29",0x3ee022490cc0,~
code-creation,LazyCompile,0,0x23d2c99c6a0,3016,"Module._findPath module.js:125:28",0x3ee02249ed38,~
code-creation,LazyCompile,0,0x23d2c99d280,364,"posix.isAbsolute path.js:467:28",0x3ee02249b720,~
code-creation,LazyCompile,0,0x23d2c99d400,196,"posix._makeLong path.js:522:27",0x3ee02249b8d0,~
tick,0x7fcd18c8f775,224459,1,0xdccab0,4,0x923420,0x23d2c99cd47,0x23d2c99a1fe,0x23d2c999a9d,0x23d2c999583,0x23d2c969d05,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c99d4e0,340,"toRealPath module.js:108:20",0x3ee02249eb48,~
code-creation,LazyCompile,0,0x23d2c99d640,3608,"realpathSync fs.js:1378:40",0x3ee0224a7930,~
tick,0x7fcd18c90187,225209,0,0x10a00b0,2,0xc52c10,0x23d2c99d5e2,0x23d2c99cdbf,0x23d2c99a1fe,0x23d2c999a9d,0x23d2c999583,0x23d2c969d05,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c99e460,892,"start fs.js:1401:17",0x3ee0224f6430,~
code-creation,LazyCompile,0,0x23d2c99e7e0,2000,"exec native regexp.js:89:22",0x1bfaef5f660,~
code-creation,RegExp,5,0x23d2c99efc0,853,"^[\\/]*"
code-creation,KeyedStoreIC,10,0x23d2c99f320,134,""
code-creation,RegExp,5,0x23d2c99f3c0,1162,"(.*?)(?:[\\/]+|$)"
tick,0xb337dd,226255,0,0x2428680,0,0xb73110,0x23d2c99ec62,0x23d2c99da6d,0x23d2c99d5e2,0x23d2c99cdbf,0x23d2c99a1fe,0x23d2c999a9d,0x23d2c999583,0x23d2c969d05,0x23d2c9655f2
code-creation,Stub,3,0x23d2c99f860,224,"StoreGlobalStub"
code-creation,Stub,3,0x23d2c99f940,224,"StoreGlobalStub"
code-creation,StoreIC,9,0x23d2c99fa20,134,"$regexpLastMatchInfoOverride"
code-creation,Stub,11,0x23d2c99fac0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x23d2c99fb40,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,12,0x23d2c99fbc0,675,"CompareICStub"
code-creation,LazyCompile,0,0x23d2c99fe80,460,"fs.lstatSync fs.js:842:24",0x3ee0224a6460,~
code-creation,LazyCompile,0,0x23d2c9a0060,652,"nullCheck fs.js:92:19",0x3ee0224a40a0,~
code-creation,Stub,11,0x23d2c9a0300,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
tick,0x7fcd18c90187,227353,0,0x7ffd80fe3c20,0,0xb795c0,0x23d2c9a00ee,0x23d2c99ff18,0x23d2c99de1a,0x23d2c99d5e2,0x23d2c99cdbf,0x23d2c99a1fe,0x23d2c999a9d,0x23d2c999583,0x23d2c969d05,0x23d2c9655f2
code-creation,Stub,2,0x23d2c9a0380,200,"ArgumentsAccessStub_ReadElement"
code-creation,LazyCompile,0,0x23d2c9a0460,1124,"indexOf native string.js:61:25",0x1bfaef52848,~
code-creation,LazyCompile,0,0x23d2c9a08e0,804,"fs.Stats fs.js:105:20",0x3ee0224a4a30,~
code-creation,Handler,3,0x23d2c9a0c20,171,"Date"
code-creation,LazyCompile,0,0x23d2c9a0ce0,332,"fs.Stats.isSymbolicLink fs.js:159:45",0x3ee0224a4d90,~
code-creation,LazyCompile,0,0x23d2c9a0e40,348,"fs.Stats._checkModeProperty fs.js:139:49",0x3ee0224a4ac0,~
code-disable-optimization,"BIT_AND","Call to a JavaScript runtime function"
tick,0xd04b5a,228394,0,0x7ffd80fe33b0,2,0xc52c10,0x23d2c9a0f24,0x23d2c9a0dda,0x23d2c99de62,0x23d2c99d5e2,0x23d2c99cdbf,0x23d2c99a1fe,0x23d2c999a9d,0x23d2c999583,0x23d2c969d05,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c9a0fa0,692,"BIT_AND native runtime.js:272:25",0x1bfaef3d658,
code-creation,StoreIC,9,0x23d2c9a1260,134,"lastIndex"
code-creation,Handler,3,0x23d2c9a1300,164,"exec"
code-creation,StoreIC,9,0x23d2c9a13c0,134,"lastIndex"
code-creation,Handler,3,0x23d2c9a1460,164,"call"
code-creation,Stub,3,0x23d2c9a1520,120,"LoadConstantStub"
code-creation,Handler,3,0x23d2c9a15a0,189,"indexOf"
code-creation,Stub,3,0x23d2c9a1660,240,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c9a1760,184,"dev"
code-creation,StoreIC,9,0x23d2c9a1820,134,"dev"
tick,0x7fcd18c90187,229529,0,0xffffffffffffffff,0,0xb73110,0x23d2c9a096e,0xdd6ba0,0x23d2c99fff9,0x23d2c99de1a,0x23d2c99d5e2,0x23d2c99cdbf,0x23d2c99a1fe,0x23d2c999a9d,0x23d2c999583,0x23d2c969d05,0x23d2c9655f2
code-creation,Stub,3,0x23d2c9a18c0,240,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c9a19c0,184,"mode"
code-creation,StoreIC,9,0x23d2c9a1a80,134,"mode"
code-creation,Stub,3,0x23d2c9a1b20,240,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c9a1c20,184,"nlink"
code-creation,StoreIC,9,0x23d2c9a1ce0,134,"nlink"
code-creation,Stub,3,0x23d2c9a1d80,240,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c9a1e80,184,"uid"
code-creation,StoreIC,9,0x23d2c9a1f40,134,"uid"
tick,0xa9a439,230560,0,0x24286a0,0,0xb73110,0x23d2c9a09d6,0xdd6ba0,0x23d2c99fff9,0x23d2c99de1a,0x23d2c99d5e2,0x23d2c99cdbf,0x23d2c99a1fe,0x23d2c999a9d,0x23d2c999583,0x23d2c969d05,0x23d2c9655f2
code-creation,Stub,3,0x23d2c9a1fe0,240,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c9a20e0,184,"gid"
code-creation,StoreIC,9,0x23d2c9a21a0,134,"gid"
code-creation,Stub,3,0x23d2c9a2240,240,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c9a2340,184,"rdev"
code-creation,StoreIC,9,0x23d2c9a2400,134,"rdev"
code-creation,Stub,3,0x23d2c9a24a0,240,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c9a25a0,184,"blksize"
code-creation,StoreIC,9,0x23d2c9a2660,134,"blksize"
code-creation,Stub,3,0x23d2c9a2700,240,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c9a2800,184,"ino"
tick,0x7fcd18c90187,231679,0,0x0,0,0xb73110,0x23d2c9a0a24,0xdd6ba0,0x23d2c99fff9,0x23d2c99de1a,0x23d2c99d5e2,0x23d2c99cdbf,0x23d2c99a1fe,0x23d2c999a9d,0x23d2c999583,0x23d2c969d05,0x23d2c9655f2
code-creation,StoreIC,9,0x23d2c9a28c0,134,"ino"
code-creation,Stub,3,0x23d2c9a2960,240,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c9a2a60,184,"size"
code-creation,StoreIC,9,0x23d2c9a2b20,134,"size"
code-creation,Stub,3,0x23d2c9a2bc0,240,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c9a2cc0,184,"blocks"
code-creation,StoreIC,9,0x23d2c9a2d80,134,"blocks"
code-creation,Handler,3,0x23d2c9a2e20,216,"atime"
code-creation,StoreIC,9,0x23d2c9a2f00,134,"atime"
code-creation,Handler,3,0x23d2c9a2fa0,216,"mtime"
code-creation,StoreIC,9,0x23d2c9a3080,134,"mtime"
tick,0x7fcd18c90187,232734,0,0xffffffffffffffff,0,0xb73110,0x23d2c9a0b0c,0xdd6ba0,0x23d2c99fff9,0x23d2c99de1a,0x23d2c99d5e2,0x23d2c99cdbf,0x23d2c99a1fe,0x23d2c999a9d,0x23d2c999583,0x23d2c969d05,0x23d2c9655f2
code-creation,Stub,3,0x23d2c9a3120,272,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c9a3240,216,"ctime"
code-creation,StoreIC,9,0x23d2c9a3320,134,"ctime"
code-creation,Stub,3,0x23d2c9a33c0,272,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c9a34e0,216,"birthtime"
code-creation,StoreIC,9,0x23d2c9a35c0,134,"birthtime"
code-creation,Handler,3,0x23d2c9a3660,164,"isSymbolicLink"
code-creation,Handler,3,0x23d2c9a3720,164,"_checkModeProperty"
tick,0x7fcd18c8f815,233877,1,0xdd6ba0,4,0x923420,0x23d2c99fff9,0x23d2c99de1a,0x23d2c99d5e2,0x23d2c99cdbf,0x23d2c99a1fe,0x23d2c999a9d,0x23d2c999583,0x23d2c969d05,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c9a37e0,580,"Module module.js:22:16",0x3ee02249e908,~
tick,0x8fd606,234890,0,0xffffffffffffffff,2,0xc52c10,0x23d2c999e45,0x23d2c999583,0x23d2c969d05,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c9a3a40,1276,"Module.load module.js:345:33",0x3ee02249f008,~
code-creation,Stub,11,0x23d2c9a3f40,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x23d2c9a3fc0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x23d2c9a4040,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x23d2c9a40c0,348,"ok assert.js:108:12",0x3ee022489098,~
code-creation,LazyCompile,0,0x23d2c9a4220,524,"posix.dirname path.js:527:25",0x3ee02249b960,~
code-creation,LazyCompile,0,0x23d2c9a4440,380,"posixSplitPath path.js:410:24",0x3ee02249af40,~
code-creation,RegExp,5,0x23d2c9a45c0,2575,"^(\\/?|)([\\s\\S]*?)((?:\\.{1\,2}|[^\\/]+?|)(\\.[^.\\/]*|))(?:[\\/]*)$"
tick,0xc22e17,235982,0,0x7ffd80fe3000,2,0xc52c10,0x23d2c9a4400,0x23d2c9a3d4e,0x23d2c999e45,0x23d2c999583,0x23d2c969d05,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c9a4fe0,1364,"substr native string.js:492:22",0x1bfaef530b8,~
code-creation,Stub,13,0x23d2c9a5540,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,Stub,11,0x23d2c9a5640,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x23d2c9a56c0,1752,"Module._nodeModulePaths module.js:186:35",0x3ee02249edc8,~
code-creation,LazyCompile,0,0x23d2c9a5da0,2228,"StringSplitOnRegExp native string.js:420:29",0x1bfaef52f98,~
code-creation,LazyCompile,0,0x23d2c9a6660,308,"DoRegExpExec native regexp.js:58:22",0x1bfaef5f540,~
code-creation,Stub,13,0x23d2c9a67a0,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
tick,0x7fcd18c90187,237110,0,0x0,0,0xb76070,0x23d2c9a60d3,0x23d2c97afd6,0x23d2c9a5a49,0x23d2c9a3d6a,0x23d2c999e45,0x23d2c999583,0x23d2c969d05,0x23d2c9655f2
code-creation,KeyedStoreIC,10,0x23d2c9a68a0,134,""
code-creation,Stub,12,0x23d2c9a6940,296,"CompareICStub"
code-creation,Handler,3,0x23d2c9a6a80,141,"$regexpExec"
code-creation,Stub,13,0x23d2c9a6b20,260,"CompareNilICStub(NullValue)(Null,MonomorphicMap)"
code-creation,Stub,13,0x23d2c9a6c40,260,"CompareNilICStub(NullValue)(Null,MonomorphicMap)"
code-creation,LazyCompile,0,0x23d2c9a6d60,920,"ArrayConcatJS native array.js:377:23",0x1bfaef4daa0,~
code-creation,Stub,3,0x23d2c9a7100,120,"LoadConstantStub"
tick,0x7fcd18c90187,238214,0,0x7ffd00000000,0,0xb772e0,0x23d2c9a5b17,0x23d2c9a3d6a,0x23d2c999e45,0x23d2c999583,0x23d2c969d05,0x23d2c9655f2
code-creation,Handler,3,0x23d2c9a7180,164,"slice"
code-creation,Handler,3,0x23d2c9a7240,164,"concat"
code-creation,Handler,3,0x23d2c9a7300,141,"$toObject"
code-creation,LazyCompile,0,0x23d2c9a73a0,268,"posix.extname path.js:559:25",0x3ee02249ba80,~
code-creation,LazyCompile,0,0x23d2c9a74c0,436,"Module._extensions..js module.js:446:37",0x3ee02249f1b8,~
code-disable-optimization,"fs.readFileSync","TryFinallyStatement"
code-creation,Stub,8,0x23d2c9a7680,631,"CallICStub(args(4), METHOD, "
tick,0x7fcd18c17070,239246,0,0x7fcd197d9258,2,0xc52c10,0x23d2c9a75ae,0x23d2c9a3ed2,0x23d2c999e45,0x23d2c999583,0x23d2c969d05,0x23d2c9655f2
code-creation,Stub,8,0x23d2c9a7900,113,"CallICTrampolineStub"
code-creation,LazyCompile,0,0x23d2c9a7980,3624,"fs.readFileSync fs.js:384:27",0x3ee0224a53e0,
code-creation,LazyCompile,0,0x23d2c9a87c0,444,"assertEncoding fs.js:86:24",0x3ee0224a4010,~
code-creation,LazyCompile,0,0x23d2c9a8980,1448,"Buffer.isEncoding buffer.js:173:29",0x3ee02247cc70,~
code-creation,LazyCompile,0,0x23d2c9a8f40,572,"fs.openSync fs.js:546:23",0x3ee0224a5650,~
code-creation,LazyCompile,0,0x23d2c9a9180,484,"modeNum fs.js:521:17",0x3ee0224a4490,~
code-creation,LazyCompile,0,0x23d2c9a9380,3300,"stringToFlags fs.js:467:23",0x3ee0224a4400,~
tick,0x7fcd18f82dae,240788,1,0xdd5450,4,0x923420,0x23d2c9a9124,0x23d2c9a7c6e,0x23d2c9a75ae,0x23d2c9a3ed2,0x23d2c999e45,0x23d2c999583,0x23d2c969d05,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c9aa080,308,"fs.fstatSync fs.js:838:24",0x3ee0224a63d0,~
code-creation,LazyCompile,0,0x23d2c9aa1c0,332,"fs.Stats.isFile fs.js:147:37",0x3ee0224a4be0,~
code-creation,LazyCompile,0,0x23d2c9aa320,588,"Buffer buffer.js:33:16",0x3ee02247c520,~
tick,0x7fcd18c90187,241482,0,0x10a00b0,2,0xc7f840,0x23d2c9a801e,0x23d2c9a75ae,0x23d2c9a3ed2,0x23d2c999e45,0x23d2c999583,0x23d2c969d05,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c9aa580,932,"allocate buffer.js:70:18",0x3ee02247c640,~
code-creation,LazyCompile,0,0x23d2c9aa940,396,"alignPool buffer.js:24:19",0x3ee02247c490,~
code-creation,LazyCompile,0,0x23d2c9aaae0,964,"fs.readSync fs.js:585:23",0x3ee0224a5770,~
code-creation,LazyCompile,0,0x23d2c9aaec0,308,"fs.closeSync fs.js:517:24",0x3ee0224a5530,~
code-creation,LazyCompile,0,0x23d2c9ab000,620,"Buffer.toString buffer.js:352:37",0x3ee02247cf50,~
tick,0x7fcd18f7afa3,242554,0,0xa46812,2,0xc52c10,0x23d2c9a873c,0x23d2c9a75ae,0x23d2c9a3ed2,0x23d2c999e45,0x23d2c999583,0x23d2c969d05,0x23d2c9655f2
code-disable-optimization,"APPLY_PREPARE","Call to a JavaScript runtime function"
code-creation,LazyCompile,0,0x23d2c9ab280,1476,"APPLY_PREPARE native runtime.js:409:37",0x1bfaef3e078,
code-creation,Stub,13,0x23d2c9ab860,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
